ObjectName,OrbitalRadius[km],Inclination[deg],RAAN[deg],Anomaly[deg]
STARLINK-2405,6848.87968404203,53.1573,191.3126,280.9433
STARLINK-1647,6848.91232266775,53.1601,240.0048,278.5743
STARLINK-2303,6848.90092339945,53.1597,240.0922,262.2856
STARLINK-2273,6797.29489107522,53.1485,198.8556,4.1845
STARLINK-2266,6848.88235497533,53.1592,216.7884,285.8705
STARLINK-2270,6816.9203502978,53.1264,146.953,329.6003
STARLINK-2153,6848.90166268111,53.1593,217.3576,275.9212
STARLINK-2226,6848.88441183422,53.1611,240.27,273.2777
STARLINK-2285,6848.89242465576,53.1594,216.8273,260.0055
STARLINK-2298,6789.50389651939,53.1214,231.1341,19.5231
STARLINK-2292,6813.48427332723,53.1174,235.2129,21.8153
STARLINK-2299,6757.1539772615,53.1152,229.3704,77.663
STARLINK-2404,6848.84723360283,53.1618,62.3852,262.1655
STARLINK-2412,6848.82417929874,53.1626,73.2763,264.6436
STARLINK-2414,6848.85855812453,53.1612,73.0819,278.8713
STARLINK-2417,6848.8966755148,53.1588,73.2701,274.6913
STARLINK-2418,6848.84984190521,53.1614,60.3187,272.1882
STARLINK-2421,6848.86971874133,53.1601,62.4924,264.0556
STARLINK-2428,6848.86168511968,53.1605,75.3004,270.9357
STARLINK-2430,6848.89789175057,53.1596,60.1138,261.4143
STARLINK-2436,6848.89377205216,53.1607,62.5762,252.1304
STARLINK-2439,6848.87822635743,53.1621,60.262,259.219
STARLINK-2440,6848.85472763485,53.1603,9.0721,284.2218
STARLINK-2442,6848.88059919411,53.1623,60.2092,265.378
STARLINK-2443,6848.76316711151,53.1611,60.1968,255
STARLINK-2448,6819.77191747231,53.156,59.0291,276.1948
STARLINK-2449,6848.8383952024,53.1594,75.2839,266.5606
STARLINK-2450,6848.90342145681,53.1614,72.7693,250.4003
STARLINK-2452,6848.86634431928,53.1605,62.3088,278.1111
STARLINK-2454,6848.948076852,53.1608,73.402,267.2528
STARLINK-2455,6848.90301306303,53.1596,60.0979,286.4851
STARLINK-2459,6848.89305065843,53.1595,60.0221,291.7032
STARLINK-2460,6817.61622775,53.1598,71.8981,257.1601
STARLINK-2462,6848.86164040572,53.1605,62.486,266.3048
STARLINK-2464,6848.8719067522,53.1602,60.2045,264.7668
STARLINK-2465,6848.85783375914,53.1618,62.4643,270.7191
STARLINK-2466,6848.84988363807,53.1606,73.1668,280.6827
STARLINK-2467,6848.92736476644,53.1622,59.967,259.4394
STARLINK-2468,6848.85905593953,53.1603,72.8857,259.9267
STARLINK-2469,6862.57660967141,53.1029,14.4077,223.9084
STARLINK-2471,6848.87165933399,53.1602,73.0112,249.4764
STARLINK-2472,6848.86460941485,53.1609,75.886,257.9882
STARLINK-2473,6848.86111874279,53.161,60.225,269.8135
STARLINK-2474,6848.84776122494,53.1591,75.4594,264.1494
STARLINK-2475,6848.86454979617,53.1606,72.9909,286.1349
STARLINK-2476,6848.8476598738,53.1604,72.9731,257.5934
STARLINK-2478,6848.87153115348,53.1602,75.6164,255.4938
STARLINK-2479,6848.85966702993,53.1604,73.029,257.8733
STARLINK-2480,6848.85189277785,53.1617,62.7156,274.1736
STARLINK-2481,6848.86688983069,53.1601,75.4817,260.7069
STARLINK-2482,6848.91470447692,53.1594,60.3188,278.9013
STARLINK-2483,6848.88979544611,53.1577,73.355,252.1042
STARLINK-2485,6848.86426362648,53.1604,60.5072,282.3511
STARLINK-2486,6826.26037588767,53.1574,6.9078,238.6478
STARLINK-2487,6848.85918411946,53.1605,59.8751,276.0748
STARLINK-2491,6848.87286065394,53.1621,73.355,255.8304
STARLINK-2492,6848.86844886117,53.1621,60.5165,262.6078
STARLINK-2493,6848.85896949261,53.1596,60.3925,267.9916
STARLINK-2503,6848.85260223705,53.1615,60.0198,256.632
STARLINK-2567,6848.85688880541,53.1606,319.6148,274.1656
STARLINK-2569,6848.89077022082,53.1247,282.3462,142.1393
STARLINK-2543,6848.90607452737,53.1635,293.5362,270.1316
STARLINK-2565,6848.85616742139,53.1611,9.0316,268.5283
STARLINK-2558,6848.88072737504,53.1597,343.8547,268.9896
STARLINK-2516,6848.84293512594,53.1601,342.9206,276.9147
STARLINK-2564,6848.88080786075,53.1596,344.7343,262.991
STARLINK-2547,6848.90021988968,53.1609,346.362,278.7795
STARLINK-2566,6848.85371412097,53.1587,346.1167,269.7575
STARLINK-2545,6848.90940130263,53.1604,344.1027,275.8835
STARLINK-2555,6848.85690072912,53.1595,346.185,282.9172
STARLINK-2542,6848.85925566175,53.1596,343.6235,269.9581
STARLINK-2550,6848.84134630089,53.1598,343.7177,271.7358
STARLINK-2533,6848.86788546382,53.1596,343.7128,274.6066
STARLINK-2535,6848.87807730997,53.1586,343.8144,283.991
STARLINK-2559,6838.0816008637,53.1583,343.1907,103.0204
STARLINK-2557,6848.88491859679,53.1615,346.2097,275.9109
STARLINK-2538,6848.8576519226,53.1597,356.5459,274.7337
STARLINK-2537,6848.84568352717,53.161,359.4031,269.2804
STARLINK-2530,6848.87140595392,53.1621,356.765,256.6579
STARLINK-2524,6848.84223163106,53.1606,6.9296,253.4135
STARLINK-2519,6848.88931551129,53.161,7.5763,267.8758
STARLINK-2523,6848.85566960691,53.1593,7.0246,284.1238
STARLINK-2517,6853.3465337151,53.1598,357.0644,265.8192
STARLINK-2536,6848.82952702151,53.1604,359.3906,284.239
STARLINK-2534,6848.86216504967,53.1601,356.6986,270.98
STARLINK-2061,6848.84810403032,53.1595,356.5783,266.7623
STARLINK-2549,6848.844282498,53.1627,359.158,275.5034
STARLINK-2506,6848.87681934972,53.1608,6.8259,269.746
STARLINK-2507,6848.85700208061,53.1602,6.8294,229.4547
STARLINK-2513,6848.87149240123,53.1598,356.2351,263.9947
STARLINK-2509,6848.9071685471,53.1595,14.3353,274.5757
STARLINK-2512,6848.86710445816,53.1597,9.0945,269.2479
STARLINK-2029,6848.87500693408,53.1623,9.5714,244.2049
STARLINK-2457,6848.8419156546,53.1586,9.0872,288.5813
STARLINK-2515,6848.86311596708,53.1608,9.1068,273.0228
STARLINK-2495,6848.84910561846,53.1606,9.2138,277.231
STARLINK-2498,6848.80607044884,53.1601,9.189,292.1639
STARLINK-2502,6848.86007541725,53.1603,9.2121,285.9086
STARLINK-2504,6848.86462431953,53.1606,8.8545,270.8833
STARLINK-2510,6848.86438882571,53.16,8.8697,276.2512
STARLINK-2501,6848.89527445955,53.1594,9.1687,268.0983
STARLINK-2514,6844.59918951791,53.1599,9.4227,128.2645
STARLINK-2518,6848.87473566802,53.1609,9.2651,267.2467
STARLINK-2470,6848.88688900981,53.1576,8.9756,293.6702
STARLINK-2613,6848.90311143525,53.1595,267.4208,266.0075
STARLINK-2674,6848.89811532338,53.1613,267.4845,245.9091
STARLINK-2635,6848.86020657816,53.1582,267.439,304.2826
STARLINK-2637,6848.90868288577,53.1623,267.932,270.8894
STARLINK-2636,6848.83656790765,53.1596,267.5162,269.92
STARLINK-2624,6848.88477252993,53.1587,267.4996,276.0178
STARLINK-2628,6848.90122447785,53.1611,267.7151,252.0925
STARLINK-2622,6848.91691339066,53.1596,267.5499,296.3043
STARLINK-2591,6848.82406304402,53.161,267.562,277.8556
STARLINK-2578,6848.89412976813,53.1586,267.4446,271.9286
STARLINK-2611,6848.92065155643,53.1573,257.4032,287.993
STARLINK-2608,6848.88516303525,53.1564,255.4,257.2163
STARLINK-2643,6848.88340129031,53.16,254.8683,311.4453
STARLINK-2623,6848.90875741033,53.159,257.9289,286.4083
STARLINK-2621,6848.88599174138,53.1601,255.2575,275.0091
STARLINK-2589,6848.90394610876,53.1603,257.1755,277.7655
STARLINK-2609,6848.88792638364,53.1586,255.0028,282.7533
STARLINK-2604,6848.83294909261,53.158,255.3475,251.365
STARLINK-2603,6848.88481128236,53.16,255.3694,271.698
STARLINK-2610,6743.41145715863,53.1581,250.4844,343.1427
STARLINK-2499,6848.91264163331,53.1586,255.4449,269.0917
STARLINK-2526,6848.88919031091,53.1609,255.5373,266.4593
STARLINK-2612,6848.86891984951,53.1594,255.2441,274.0677
STARLINK-2614,6848.8840421957,53.1586,255.0807,271.9016
STARLINK-2630,6848.93260239332,53.1605,257.8906,290.8024
STARLINK-2585,6848.88742856339,53.1599,257.2815,289.4184
STARLINK-2598,6848.89206992098,53.159,253.0307,266.2978
STARLINK-2606,6848.86742639939,53.1594,255.0846,278.9978
STARLINK-2594,6848.8507540664,53.158,254.8452,281.554
STARLINK-2586,6848.83237974077,53.1583,240.3462,278.2668
STARLINK-2607,6848.86743236127,53.158,242.6958,284.5913
STARLINK-2605,6848.88753587793,53.16,240.3263,262.232
STARLINK-2574,6848.90660216081,53.1582,244.7448,269.5409
STARLINK-2575,6848.88863883314,53.1574,242.1687,281.6133
STARLINK-2590,6848.88005069902,53.159,242.562,279.4083
STARLINK-2588,6882.26343015667,53.0749,254.7923,318.4347
STARLINK-2587,6848.87348963308,53.1581,242.2561,278.9531
STARLINK-2576,6848.89122630819,53.1613,240.6179,277.1289
STARLINK-2571,6848.8654828288,53.1591,242.6022,282.5715
STARLINK-2593,6848.86815076732,53.1595,240.2496,276.2106
STARLINK-2570,6848.87540936179,53.1573,242.4874,288.8572
STARLINK-2568,6848.8486316526,53.1601,252.4665,92.8887
STARLINK-2592,6848.91195600645,53.1586,242.7067,264.8145
STARLINK-2563,6848.88971496014,53.1596,206.6473,244.5754
STARLINK-2505,6848.85276618774,53.157,203.9963,260.7397
STARLINK-2581,6848.87170404812,53.1579,204.5973,274.4811
STARLINK-2461,6848.86733399033,53.1609,86.1604,267.5509
STARLINK-2700,6848.92349244658,53.162,60.2221,277.6909
STARLINK-2680,6848.85157680028,53.1603,60.3465,273.0895
STARLINK-2699,6848.84586834384,53.1595,59.9644,285.415
STARLINK-2692,6848.82153525015,53.1606,60.2153,288.9488
STARLINK-2633,6848.84664338161,53.1607,72.8034,270.2796
STARLINK-2639,6848.80326246999,53.159,85.7976,269.9927
STARLINK-2642,6848.8980825327,53.1622,100.4557,260.3962
STARLINK-2640,6848.89198049205,53.1592,85.8557,267.2389
STARLINK-2583,6848.86705378222,53.1601,85.9715,265.839
STARLINK-2682,6848.84669107625,53.1607,85.5282,270.9975
STARLINK-2702,6848.86523243023,53.1596,85.8981,277.0449
STARLINK-2644,6809.89097155779,53.1597,83.3415,189.7945
STARLINK-2663,6848.89752807217,53.1614,85.5625,270.6784
STARLINK-2645,6848.87349559497,53.1606,85.6309,262.6512
STARLINK-2634,6848.86473759504,53.1615,85.6108,273.1627
STARLINK-2655,6848.86371215372,53.1611,85.6664,263.775
STARLINK-2703,6848.85885621734,53.1599,85.6848,270.5062
STARLINK-2620,6848.87696541617,53.1571,85.6985,283.0313
STARLINK-2654,6848.79834106178,53.1597,85.7143,265.748
STARLINK-2497,6848.76768604458,53.1607,85.8997,263.511
STARLINK-2698,6848.83843693508,53.1596,86.2776,278.6689
STARLINK-2579,6848.86809114855,53.1595,85.83,259.948
STARLINK-2582,6710.53793208081,53.0484,11.4149,136.2129
STARLINK-2683,6848.87752285349,53.1597,102.5415,276.3566
STARLINK-2686,6848.89089244031,53.1596,100.7266,266.8487
STARLINK-2681,6731.90244161254,53.142,86.2126,261.9583
STARLINK-2687,6848.85895160704,53.1587,98.5682,261.7186
STARLINK-2659,6848.89644001823,53.1592,100.5132,268.8908
STARLINK-2685,6848.89017999022,53.16,100.8026,270.6658
STARLINK-2661,6848.89257668497,53.1609,102.76,275.0073
STARLINK-2675,6848.87557033289,53.1588,98.4547,286.837
STARLINK-2684,6848.84444644818,53.159,98.4863,256.3955
STARLINK-2722,6907.34140235735,53.0598,114.0783,309.188
STARLINK-2658,6848.9028282425,53.1612,100.4931,277.943
STARLINK-2697,6848.86955180869,53.1604,99.2533,286.9864
STARLINK-2728,6848.89138429926,53.1617,100.5251,273.0167
STARLINK-2755,6848.79600108581,53.16,98.8696,262.1086
STARLINK-2706,6848.89787386475,53.1608,102.9849,259.6864
STARLINK-2525,6848.86235881024,53.1593,101.4059,263.879
STARLINK-2531,6848.87012116827,53.159,101.5217,258.5594
STARLINK-2500,6848.88103739407,53.1602,101.9016,214.7993
STARLINK-2494,6848.88374410015,53.1598,103.5515,258.4232
STARLINK-2063,6848.87643182654,53.1602,34.5343,273.0762
STARLINK-2139,6848.8477343967,53.1606,34.4561,269.3652
STARLINK-2145,6848.80626420545,53.1601,56.344,275.4895
STARLINK-2151,6848.88135933694,53.1618,49.8739,253.427
STARLINK-2155,6848.88342811891,53.1612,34.4331,249.9587
STARLINK-2166,6848.86016484514,53.1608,34.7477,264.9634
STARLINK-2187,6799.30598200776,53.1561,26.7122,250.8026
STARLINK-2188,6848.88411970055,53.1604,34.3925,243.1252
STARLINK-2190,6848.8491294658,53.1596,34.4139,258.7646
STARLINK-2214,6848.8795886516,53.1615,56.3302,252.9081
STARLINK-2217,6848.87373108957,53.1592,34.7652,273.6092
STARLINK-2219,6848.8779878815,53.1611,34.4058,227.3017
STARLINK-2220,6663.92920213004,53.1224,48.5609,71.8003
STARLINK-2221,6848.83726842017,53.1614,47.1568,275.0859
STARLINK-2222,6848.88678467625,53.1617,56.4504,279.5738
STARLINK-2224,6848.8379808565,53.1624,34.9021,280.5472
STARLINK-2225,6848.87454488752,53.1614,8.8187,278.0504
STARLINK-2227,6848.86949517084,53.1613,356.469,280.1636
STARLINK-2228,6848.87473566802,53.1605,8.954,266.1804
STARLINK-2231,6848.84598161858,53.1601,34.6858,283.7797
STARLINK-2232,6848.85750585718,53.1589,34.3842,278.8191
STARLINK-2234,6848.88500206358,53.1616,9.0945,267.7127
STARLINK-2235,6848.84701599601,53.1615,11.9304,267.9224
STARLINK-2236,6835.24843334707,53.0518,12.1152,239.3414
STARLINK-2237,6848.8280693636,53.1614,56.4537,267.311
STARLINK-2241,6848.87158182949,53.1611,56.5203,270.1785
STARLINK-2245,6848.87538849517,53.1607,34.3409,255.6379
STARLINK-2250,6848.84967497378,53.1629,47.5312,264.2617
STARLINK-2251,6855.87733058075,53.1588,22.527,233.4967
STARLINK-2252,6848.77182045756,53.1608,56.3933,276.8066
STARLINK-2253,6848.85698419505,53.1598,47.0205,237.5375
STARLINK-2255,6848.86277315983,53.1597,46.9669,245.4666
STARLINK-2713,6848.86832962362,53.1604,21.6176,228.6306
STARLINK-2714,6855.87272519674,53.1612,22.6774,277.8343
STARLINK-2757,6848.85123101354,53.1612,56.3694,270.4907
STARLINK-2739,6848.85331169644,53.1589,21.3912,266.2616
STARLINK-2736,6848.86348262185,53.1615,21.5345,274.8195
STARLINK-2754,6848.83769468958,53.1615,22.0066,248.0551
STARLINK-2646,6848.85686197708,53.1601,21.8515,280.3905
STARLINK-2704,6848.86605218753,53.1602,21.5954,269.4472
STARLINK-2695,6848.87052061432,53.1612,22.0079,285.4028
STARLINK-2732,6848.85323717339,53.1616,21.6507,264.2279
STARLINK-2521,6848.89449642705,53.1614,21.7483,281.9259
STARLINK-2673,6848.83646357601,53.1597,21.6505,276.0832
STARLINK-2672,6848.85403904156,53.1601,21.7391,264.0186
STARLINK-2731,6848.85397048033,53.1614,21.7576,256.2382
STARLINK-2727,6722.07293644908,53.0468,1.6082,96.2925
STARLINK-2720,6848.87994934667,53.1592,21.7441,255.932
STARLINK-2657,6848.84736476312,53.1605,21.8415,260.3317
STARLINK-2701,6848.85464118807,53.1607,21.7776,278.6038
STARLINK-2734,6848.84761516005,53.1608,21.8507,284.5477
STARLINK-2647,6848.82607216486,53.162,22.1739,272.6288
STARLINK-2717,6848.83939380608,53.1614,21.5357,287.8935
STARLINK-2726,6855.86854419615,53.1564,22.5609,280.3665
STARLINK-2667,6848.84210941374,53.1601,11.9133,277.0597
STARLINK-2666,6855.88004121596,53.1611,22.4359,203.3609
STARLINK-2735,6855.8128977474,53.1617,22.5997,274.4526
STARLINK-2738,6848.78597349169,53.161,11.9822,273.6226
STARLINK-2707,6848.86404601829,53.1593,12.0693,274.043
STARLINK-2763,6848.8550823648,53.1591,12.1514,266.5908
STARLINK-2745,6855.90848661018,53.1603,22.4301,270.9062
STARLINK-2705,6848.83584056718,53.1602,12.2475,253.6576
STARLINK-2711,6855.87722299219,53.1561,22.4215,272.9564
STARLINK-2712,6855.88344520379,53.158,22.4648,270.2558
STARLINK-2746,6855.8667211743,53.1589,22.4956,253.3852
STARLINK-2615,6848.83053158375,53.1581,11.7688,257.2211
STARLINK-2648,6855.870026523,53.1613,22.5087,248.5488
STARLINK-2725,6848.86222168737,53.1602,346.5541,260.4435
STARLINK-2743,6848.89599287289,53.1604,333.4576,267.8252
STARLINK-2756,6848.88834967997,53.1603,333.6931,256.1106
STARLINK-2741,6848.87356713763,53.1607,346.3089,300.3257
STARLINK-2751,6848.93732729582,53.1574,332.2252,214.2309
STARLINK-2629,6848.82589629221,53.161,346.3055,272.2765
STARLINK-2627,6848.87572534211,53.1588,333.3444,266.1607
STARLINK-2742,6848.87675078793,53.1622,333.7413,272.3731
STARLINK-2740,6848.87865561417,53.1586,343.6556,270.8613
STARLINK-2750,6848.87674482603,53.159,343.5734,266.6693
STARLINK-2752,6848.88944369263,53.1623,346.011,277.83
STARLINK-2618,6848.8881678414,53.1603,346.1931,272.0962
STARLINK-2748,6848.86709551535,53.1588,346.7472,251.006
STARLINK-2616,6848.89319076381,53.1583,348.744,268.9923
STARLINK-2753,6848.83842799236,53.1618,356.5802,280.2728
STARLINK-3005,6941.45043071199,97.5783,291.0359,123.4195
STARLINK-3090,6950.18845023642,70.0002,49.2089,90.4232
STARLINK-3077,6950.19016652593,70.0001,49.2931,90.3705
STARLINK-3078,6950.18746375698,70.0004,49.3064,93.9468
STARLINK-3073,6950.19481442877,70.0002,9.1908,95.1262
STARLINK-3055,6952.68928918128,69.9999,30.3615,90.0494
STARLINK-3058,6950.18770187268,70.0001,49.3203,90.0519
STARLINK-3057,6920.79805723021,70.0006,8.7008,349.1624
STARLINK-3093,6950.13816497039,70,49.3349,95.3454
STARLINK-3109,6952.68438020614,69.9997,30.3756,90.1297
STARLINK-3100,6950.18182011177,70,49.1681,90.2282
STARLINK-3119,6950.22940645018,69.999,9.2904,87.2558
STARLINK-3116,6952.68570494763,69.9995,30.3893,84.0317
STARLINK-3071,6950.18377760495,69.9994,9.2759,90.8343
STARLINK-3048,6952.68989893478,69.9998,30.3888,94.3455
STARLINK-3102,6950.17652591912,69.9996,9.3181,91.4506
STARLINK-3072,6950.20852006644,70.0005,9.1785,107.1774
STARLINK-3068,6952.67702295005,70.0001,30.403,87.0059
STARLINK-3060,6950.1666457209,70.0001,9.1791,92.573
STARLINK-3085,6950.20603684233,69.9999,9.2337,92.6697
STARLINK-3051,6927.56941497776,69.9988,24.0413,199.6028
STARLINK-3083,6716.16806956507,69.9624,260.3287,71.2543
STARLINK-3056,6950.19963860761,70,49.21,85.3591
STARLINK-3095,6950.19550403844,70,49.2228,92.4191
STARLINK-3080,6950.18455998413,70.0001,49.2083,95.4625
STARLINK-3088,6952.7124134802,69.9999,30.2773,89.7028
STARLINK-3106,6950.19157048245,69.9998,29.333,91.6762
STARLINK-3052,6950.1919601269,69.9998,49.2646,90.7805
STARLINK-3089,6952.67782769735,69.9995,30.2911,91.4596
STARLINK-3054,6950.18889245145,70.0011,49.2665,92.5521
STARLINK-3046,6950.18840075782,69.9998,29.1874,89.5654
STARLINK-3107,6900.54522968597,69.9938,37.2012,186.8525
STARLINK-3045,6950.19679357805,69.9996,29.2015,90.3604
STARLINK-3087,6952.65432607692,69.9997,30.5157,92.8972
STARLINK-3069,6941.85590036689,70.0001,9.0853,235.7938
STARLINK-3103,6950.18387037718,69.9992,9.29,89.2233
STARLINK-3086,6950.18465584878,70.0002,49.2071,90.2087
STARLINK-3043,6950.19110352767,69.9996,9.3046,93.2914
STARLINK-3059,6950.05656506107,70.002,49.2635,101.6485
STARLINK-3151,6620.02223639362,53.2086,111.9964,144.0569
STARLINK-3075,6917.89730729651,53.1606,153.5353,274.2925
STARLINK-3147,6917.90149792383,53.1601,155.6573,271.8384
STARLINK-3162,6917.91705617997,53.1611,145.6815,274.8492
STARLINK-3157,6917.86873111648,53.1605,145.7042,268.1485
STARLINK-3146,6917.87793145884,53.1589,153.5839,273.2873
STARLINK-3159,6917.89403977312,53.161,145.7159,273.0715
STARLINK-3133,6917.90648022423,53.1598,153.6171,271.7576
STARLINK-3154,6917.91098875533,53.1605,143.4475,277.1605
STARLINK-3111,6917.93094558901,53.16,153.6337,269.6483
STARLINK-3120,6917.92381442025,53.1603,153.6833,272.5948
STARLINK-3110,6917.90722604175,53.1594,153.6508,275.1295
STARLINK-3112,6917.90043116252,53.1604,155.3939,277.7458
STARLINK-3161,6917.89183289796,53.1607,153.8488,294.6184
STARLINK-3135,6917.91030712609,53.1599,153.7009,275.6091
STARLINK-3139,6917.91127302228,53.16,155.5596,273.8647
STARLINK-3114,6917.91426241201,53.1604,155.8173,269.3437
STARLINK-3131,6917.90432224516,53.1607,155.5762,270.1084
STARLINK-3121,6917.91919888575,53.1609,153.4808,272.4094
STARLINK-3138,6917.90813080426,53.16,153.9569,279.4835
STARLINK-3153,6917.91687583819,53.1602,153.7838,272.5508
STARLINK-3158,6917.89495370117,53.1608,143.6592,275.3211
STARLINK-3079,6917.91219306929,53.1607,133.9579,272.194
STARLINK-3134,6916.48957600917,53.2143,155.7483,307.3712
STARLINK-3117,6917.87357275463,53.1601,133.9364,274.0755
STARLINK-3049,6917.91541170789,53.1612,133.9425,272.4164
STARLINK-3130,6898.30816135491,53.1601,132.095,332.5217
STARLINK-3044,6917.8962374802,53.1609,135.7407,274.5163
STARLINK-3105,6917.91487985282,53.1613,135.7919,260.3619
STARLINK-3128,6897.65210612701,53.1602,132.0821,94.2444
STARLINK-3098,6898.17152481945,53.1609,132.0983,37.463
STARLINK-3136,6911.91290715605,53.2152,133.6462,300.215
STARLINK-3126,6917.91356855541,53.1609,135.8326,271.6995
STARLINK-3122,6917.91971545843,53.161,144.2025,269.3388
STARLINK-3099,6917.89887839893,53.1609,135.8426,274.9849
STARLINK-3115,6917.93103117538,53.1606,143.7121,263.5688
STARLINK-3137,6795.32228585774,53.2139,105.8972,290.2572
STARLINK-3127,6917.89131327387,53.161,143.7185,277.0036
STARLINK-3125,6916.28800412756,53.1597,143.7441,280.956
STARLINK-3150,6917.9057985961,53.1602,143.8309,274.6451
STARLINK-3129,6896.46775566898,53.1594,142.1824,47.7767
STARLINK-3160,6917.91001063271,53.1602,143.7617,270.9854
STARLINK-3145,6917.91146864687,53.1612,143.8283,274.0269
STARLINK-3124,6917.85999846101,53.1607,143.8245,302.7665
STARLINK-3132,6917.91419822262,53.1604,145.6371,269.903
STARLINK-3156,6917.91135249477,53.1605,143.8128,271.0822
STARLINK-3141,6917.91049052408,53.16,145.6485,271.8554
STARLINK-3140,6917.90805744512,53.1607,145.6647,272.5694
STARLINK-3219,6917.89843824564,53.1616,72.5987,265.9289
STARLINK-3218,6917.91042939141,53.1602,72.6826,267.4485
STARLINK-3242,6917.92095951257,53.1596,82.4791,277.853
STARLINK-3240,6917.91638983243,53.1598,82.4641,274.9041
STARLINK-3251,6917.90898971758,53.1612,82.3851,275.6966
STARLINK-3249,6917.90386069462,53.1602,82.5245,274.0115
STARLINK-3246,6917.92449299617,53.1601,82.7517,266.3565
STARLINK-3252,6917.90159267915,53.1605,82.3975,269.9598
